0,0.21067103743553162,-0.19823279976844788,-0.7527267932891846,0.34228235483169556,-0.30979111790657043,-0.5736302137374878,-0.4228563904762268,-1.2579383850097656,-0.1263771951198578,0.4029872715473175,-0.6631348133087158,0.2998766303062439,0.1517397165298462,-0.016097135841846466,-0.7662855982780457,0.6166833639144897,0.3613520860671997,-0.09838283061981201,0.68233323097229,0.17720764875411987,0.2474207580089569,-0.4546303451061249,-0.18295356631278992,-0.20667891204357147,-0.36293837428092957,-0.5359629392623901,-0.7819051146507263,-0.06398291885852814,-0.04200476408004761,-0.11731185019016266,-0.013209059834480286,0.1814173310995102,-0.2696596384048462,0.7687033414840698,-0.00785645842552185,-0.30186349153518677,0.23507162928581238,-0.08905493468046188,0.06556373834609985,-0.47358253598213196,-0.29571929574012756,-0.028062239289283752,-0.5653495788574219,-0.2510886788368225,-0.28618454933166504,-0.9522885680198669,0.33986979722976685,-0.31432557106018066,0.5442219376564026,-0.17775064706802368,-0.09930789470672607,0.45904773473739624,0.19957953691482544,-0.17396685481071472,0.34331363439559937,-0.5567210912704468,0.1538396179676056,-0.29475897550582886,0.09187652170658112,0.6329350471496582,-0.14223340153694153,-0.4918564558029175,0.01925027370452881,-0.20210164785385132,-0.06121706962585449,-0.6102339029312134,-0.5387067794799805,0.44996437430381775,0.04901467263698578,-0.7301794290542603,-0.438301682472229,0.0354168601334095,0.21692341566085815,-0.2648448646068573,0.6153592467308044,-0.235187828540802,0.43322470784187317,0.28549766540527344,-0.09062743186950684,0.23161745071411133,-0.0492391362786293,-0.03179293870925903,0.7565827965736389,0.04239320755004883,0.01775212585926056,-0.07296072691679001,0.2765001356601715,-0.052155669778585434,0.9478588104248047,0.03412282466888428,0.45500102639198303,-0.7761744260787964,-0.19899249076843262,0.8249298930168152,0.5961924195289612,-0.4619673490524292,0.404762327671051,-0.3607200086116791,0.3971097469329834,0.04927273467183113,0.08498724550008774,-0.023293867707252502,-0.6611241698265076,0.5255081653594971,0.045974552631378174,0.06127777695655823,0.7829333543777466,0.2311633676290512,0.1068919450044632,-0.34507837891578674,0.37480247020721436,-0.3363790214061737,0.8113836050033569,0.16191749274730682,-0.6780345439910889,-0.5588141679763794,-0.07256779074668884,0.4032134413719177,-0.09240297973155975,0.19255995750427246,-0.08601552248001099,1.2070214748382568,-0.4185994565486908,-0.36735618114471436,0.3072683811187744,0.416532427072525,0.14075717329978943,0.14693045616149902,0.09365255385637283,0.06345594674348831,-0.435261607170105,0.8015723824501038,0.1509728580713272,0.16246140003204346,-0.6473449468612671,0.4286814033985138,0.19783204793930054,0.15806926786899567,-0.004246272146701813,0.5851874351501465,0.25764888525009155,-0.348599910736084,-0.2708929777145386,0.058193475008010864,-0.2316402941942215,0.24250949919223785,0.029876891523599625,-0.6693994402885437,0.4131936728954315,-0.2616245746612549,-0.22219672799110413,-0.08872678875923157,0.12311671674251556,-0.3731149733066559,0.1434091180562973,-0.09874933958053589,0.5835118889808655,0.21663805842399597,-0.1601570099592209,0.17121873795986176,-0.0038267672061920166,-0.14713680744171143,-0.48272109031677246,-0.03449232876300812,-0.3392968773841858,-0.5895745754241943,-0.7164943218231201,0.13682010769844055,-0.34944862127304077,0.23408722877502441,0.47884780168533325,0.36817777156829834,0.29077547788619995,0.18070396780967712,0.4432235360145569,0.6127899289131165,-0.19714105129241943,-0.31691333651542664,0.17235472798347473,0.3051058351993561,0.02082984894514084,0.10784417390823364,-0.24324236810207367,0.08277779817581177,-0.1347910463809967,0.2047833502292633,-0.24238832294940948,-0.12828776240348816,-0.0367380827665329,-0.10794386267662048,-0.11398127675056458,0.5576304197311401,-0.34112268686294556,0.013043604791164398,-0.18201640248298645,0.3585481643676758,-0.11683791875839233,-0.12236332893371582,-0.27369773387908936,-0.40222710371017456,-0.26811015605926514,0.03486520051956177,-0.0003836303949356079,-0.6589279174804688,-0.23014353215694427,-0.15998560190200806,0.3136555552482605,-0.21300008893013,0.25331351161003113,0.12440827488899231,-0.5392364263534546,-0.7042582631111145,-0.4289790987968445,0.10086820274591446,0.032329440116882324,0.1898820400238037,0.4766029119491577,0.13093817234039307,-0.3604254722595215,-0.3479043245315552,-0.5747125148773193,0.30028143525123596,-0.32876840233802795,-0.15532329678535461,0.6735371947288513,0.49041610956192017,-0.1534566730260849,0.1875731647014618,0.06719684600830078,0.14928120374679565,0.08660722523927689,-0.03370527923107147,-0.9249651432037354,-0.0923074260354042,0.14889660477638245,-0.2025020867586136,-0.014552481472492218,-0.47723788022994995,-0.018102556467056274,-0.04696613550186157,0.3574012517929077,0.05691033601760864,0.09341311454772949,0.19375306367874146,-0.019087092950940132,0.3617098331451416,-0.1251644492149353,0.36892232298851013,-0.2938634157180786,0.4354459047317505,0.39315706491470337,0.14049021899700165,-0.5662616491317749,0.04092475771903992,0.11851322650909424,-0.1782950460910797,-0.5912305116653442,0.10894869267940521,0.36754027009010315,0.4679548144340515,0.20074868202209473,0.3387099504470825,0.376608282327652,-0.20334158837795258,0.061941467225551605,-0.1476781666278839,0.021213233470916748,0.23690541088581085,-0.043424092233181,0.007052570581436157,-0.06343133002519608,0.9260406494140625,-0.2018681764602661,-0.05747467279434204,-0.06055501103401184,-0.04337695240974426,-0.4694797396659851,0.6121986508369446,-0.2513306140899658,0.21457549929618835,0.4393421411514282,-0.15777111053466797,-0.14047592878341675,0.4329313337802887,-0.14995068311691284,0.38984474539756775,-0.08781862258911133,-0.1178833544254303,-0.1363648623228073,-0.2578633725643158,0.3742441236972809,0.17286622524261475,0.5314188003540039,0.056033387780189514,0.17716535925865173,-0.202352836728096,-0.2417386919260025,-0.02285623550415039,0.3375983238220215,1.2072646617889404,0.24023692309856415,0.1550072878599167,0.15272150933742523,-0.2575094699859619,0.1640482246875763,-0.21292054653167725,0.03496047854423523,-0.2741813659667969,-0.06781190633773804,-0.23191234469413757,-0.04113325476646423,0.21730245649814606,-0.05984017252922058,0.36846473813056946,-0.266347736120224,0.12816694378852844,0.20043878257274628,-0.11134625971317291,-0.0372246578335762,-0.36881572008132935,-0.3491189777851105,0.23271408677101135,-0.2214345932006836,0.22181260585784912,0.3464861214160919,0.057377032935619354,-0.0636407807469368,0.1631627082824707,0.5661909580230713,-0.042627714574337006,-0.25853249430656433,0.1487034261226654,0.07707224041223526,-0.6282556653022766,0.7360621690750122,0.2933438718318939,-0.33701223134994507,0.7298582792282104,0.23190224170684814,-0.6015259623527527,0.2945784330368042,0.27659687399864197,0.06884157657623291,-0.36435750126838684,-0.14382818341255188,0.49101686477661133,-0.5711081624031067,-0.6429934501647949,0.3062317669391632,0.04995259642601013,0.4646265208721161,-0.019428357481956482,-0.42645108699798584,0.5489544868469238,0.648485541343689,0.24238735437393188,0.10719665884971619,0.14810676872730255,0.722303032875061,0.10123667120933533,0.01661922037601471,-0.6434234976768494,-0.6942117214202881,-0.19657817482948303,0.47508227825164795,-0.5259847640991211,-0.7190998792648315,0.14643260836601257,-0.31140267848968506,0.1561957597732544,0.5644211173057556,-0.616307258605957,-0.528877317905426,-1.2441740036010742,0.24396097660064697,-0.136546328663826,-0.14109231531620026,0.5241162776947021,0.4989795684814453,0.3893727958202362,0.47846418619155884,-0.6955389380455017,0.09754955768585205,0.2964668273925781,-0.12363970279693604,-0.14690008759498596,-0.35650575160980225,-0.5435411930084229,-0.20621824264526367,0.41889917850494385,-0.5084377527236938,-0.09573352336883545,0.34668952226638794,0.4240371584892273,0.04915362596511841,0.5449202656745911,-0.13749009370803833,0.5166046619415283,-0.17884057760238647,0.7366205453872681,0.3484099805355072,-0.17184977233409882,0.20015493035316467,-0.04396146535873413,0.2065223604440689,-0.286965012550354,-0.07037734985351562,-0.2582476735115051,0.6525367498397827,0.020263761281967163,-0.00737367570400238,0.2589449882507324,-0.26624763011932373,-0.11036509275436401,0.44082438945770264,-0.353504478931427,0.06464056670665741,0.20462694764137268,-0.174637109041214,-0.1427978277206421,-0.5687109231948853,0.09737831354141235,-0.25370627641677856,0.2144353985786438,0.11340051889419556,-0.09288975596427917,-0.29186999797821045,0.4072972536087036,0.3844833970069885,-0.29526209831237793,0.3804023563861847,0.5871821641921997,-0.30884817242622375,-0.38817065954208374,-0.41277024149894714,0.11175525188446045,0.05776520073413849,0.09741683304309845,-0.008201122283935547,0.14918050169944763,-0.28002649545669556,-0.7336142063140869,0.07533437013626099,0.021811574697494507,0.1860431581735611,0.02463848888874054,-0.0742712914943695,2.010260820388794,0.39631181955337524,0.5680761933326721,0.2706480026245117,0.3927915692329407,0.1867055892944336,-0.2612028121948242,-0.3264010548591614,-0.006320111453533173,-0.3456035256385803,-0.017176121473312378,0.26224613189697266,-0.5343775749206543,-0.39423516392707825,-0.14819291234016418,-0.6777483224868774,0.3499317765235901,-0.1454700082540512,-0.01937626302242279,0.5213616490364075,-0.05445384979248047,0.18198248744010925,0.13082647323608398,0.6574567556381226,-0.8018226027488708,0.27356481552124023,-0.6481162309646606,-0.22449420392513275,0.5817854404449463,-0.4213773012161255,-0.43858569860458374,-0.05314096808433533,0.12148305773735046,0.024748502299189568,0.9538439512252808,-0.2863938808441162,-0.23068463802337646,-0.20859503746032715,0.19078126549720764,1.0156676769256592,-0.2925751507282257,0.15326368808746338,0.4844202697277069,-0.9786779880523682,-0.2518795430660248,0.058515727519989014,-0.8892113566398621,-0.15076172351837158,0.05050987750291824,-0.2997765839099884,-0.020212650299072266,0.07290314137935638,-0.27711135149002075,0.40566715598106384,0.06867969036102295,-0.055002689361572266,0.09362301230430603,0.34727251529693604,-0.12712615728378296,0.41047948598861694,-0.119171142578125,-0.10179939866065979,-0.3319164216518402,-0.14615219831466675,0.49754607677459717,-0.3189851641654968,0.25981271266937256,-0.08552160114049911,0.04984930157661438,0.3982217311859131,0.3539170026779175,-0.5554364919662476,0.5579338669776917,0.5265936851501465,-0.028158992528915405,0.09988254308700562,0.14835216104984283,0.7299169898033142,0.1259162425994873,-0.18810433149337769,0.1509920358657837,0.5636230111122131,0.20105668902397156,0.08815178275108337,0.2767566442489624,0.18397721648216248,0.36748868227005005,0.2602943181991577,-0.09611308574676514,0.2962634563446045,0.2606525719165802,-0.04048939049243927,-0.6970238089561462,-0.3322153091430664,0.33951300382614136,0.394203782081604,-0.4467862844467163,-0.26586484909057617,-0.2601064145565033,-0.12861162424087524,-0.16504602134227753,0.08971130847930908,0.5535032749176025,-0.18364578485488892,0.029356151819229126,0.27654919028282166,-0.0664043053984642,0.2835949957370758,-0.38938525319099426,0.08349651098251343,-0.04332941770553589,0.10584801435470581,0.46949243545532227,-0.010345950722694397,0.2233840823173523,-0.06481441855430603,0.7093369960784912,-0.004823446273803711,0.20856481790542603,-0.10635450482368469,0.32184290885925293,0.00764426589012146,-0.584235429763794,-0.7917720675468445,-0.184244304895401,-0.5499085187911987,-0.0382760614156723,0.0182722806930542,-0.1409553736448288,-0.21691620349884033,-0.6936777830123901,-0.2088027149438858,-0.13699817657470703,-0.2760010063648224,0.07848601043224335,0.06510812044143677,0.5158547163009644,-0.029365211725234985,0.5376605987548828,-0.4091654419898987,0.3294035792350769,0.18616032600402832,-0.3347635269165039,-0.04095938056707382,0.38698774576187134,-0.1722525656223297,0.7317957878112793,0.10291244089603424,0.514657199382782,-0.3152458071708679,0.005187630653381348,0.34817516803741455,0.2683793902397156,0.43526944518089294,-0.17660945653915405,0.19960254430770874,-0.5516247153282166,0.564775824546814,-0.33091774582862854,-0.1965111494064331,0.08437374234199524,-0.41176503896713257,-0.16380971670150757,0.10997700691223145,0.37212079763412476,-0.4465712904930115,0.06845365464687347,0.11405562609434128,0.0679803341627121,-0.2664741277694702,-0.7224545478820801,0.8466413021087646,-0.34280329942703247,0.3785202205181122,-0.21199539303779602,-0.06372630596160889,-0.04274662211537361,-0.5347702503204346,-0.40110713243484497,0.02253689616918564,-0.6208373308181763,0.20064227283000946,0.34074074029922485,-0.06310765445232391,0.19881927967071533,0.2725638449192047,-0.02581719309091568,-0.35962560772895813,0.05508880317211151,-0.9237561821937561,-0.6252084970474243,-0.34168264269828796,0.021593928337097168,0.8001393675804138,0.7478832602500916,0.08078312873840332,-0.09225614368915558,0.663447380065918,-0.04410707950592041,-0.3773399591445923,-0.7331228256225586,-0.030722640454769135,0.03026708960533142,0.07963791489601135,0.09328275918960571,0.06740912795066833,-0.21311315894126892,0.031418293714523315,0.2284412831068039,-0.49503207206726074,-0.416175901889801,-0.5405367016792297,-0.27461954951286316,-0.36521419882774353,-0.03599908947944641,-0.7538648247718811,0.5103921890258789,-0.5674839019775391,0.2869090437889099,0.02693113684654236,0.07079550623893738,-0.36280548572540283,-0.4852425754070282,-0.22031047940254211,-0.14007458090782166,0.9327342510223389,0.26456546783447266,-0.8319971561431885,0.3019995093345642,0.3653331696987152,-0.035234153270721436,-0.4739440679550171,0.3431960344314575,0.19070851802825928,0.0719289481639862,-0.17615485191345215,-0.1393740177154541,0.49015888571739197,0.5348918437957764,0.23468972742557526,0.36262649297714233,0.11251378804445267,0.6603235602378845,0.1854342222213745,0.14042356610298157,0.5288774371147156,0.2876163721084595,-0.5256006717681885,0.26608574390411377,0.4195665717124939,-0.33224037289619446,-0.32118746638298035,-0.4172767400741577,-0.13276264071464539,-0.20803849399089813,-0.057202503085136414,-0.0611131489276886,0.338126540184021,-0.04687857627868652,-0.7847983837127686,-0.3193914592266083,0.1015825867652893,-1.1429733037948608,0.40079882740974426,-0.12175947427749634,-0.07493303716182709,0.43431928753852844,0.13770446181297302,-0.32993656396865845,0.29991471767425537,0.20468443632125854,0.5798128843307495,0.32293856143951416,0.6995506882667542,0.538161039352417,-0.546176016330719,0.1123187243938446,-0.07206135988235474,-0.5301926732063293,0.634568989276886,-0.16251301765441895,-0.04030478000640869,-0.7792831063270569,0.13517244160175323,0.25907406210899353,0.21718913316726685,-0.5846434831619263,0.1830277442932129,-0.01791788637638092,-0.19572269916534424,-0.0031709615141153336,-0.0754774808883667,0.05160719156265259,-0.2903136909008026,-0.37068432569503784,-0.2019447535276413,0.14630302786827087,0.6161814332008362,-0.5837403535842896,-0.4512234926223755,-0.7208938598632812,-0.6645581722259521,-0.07989690452814102,-0.8533028364181519,0.09886707365512848,0.4540594816207886,0.45342501997947693,0.050566837191581726,-0.4742901623249054,-0.671480655670166,0.021732471883296967,-0.0012061409652233124,-0.1733158975839615,0.35973280668258667,0.12485186755657196,0.12499886751174927,-0.34770113229751587,-0.5763821005821228,-0.10657209157943726,-0.44232040643692017,-0.24285003542900085
